06,037,101110,5095,+34.259112,-118.293052
06,037,101120,3435,+34.266194,-118.289358
06,037,101210,7457,+34.25335,-118.290029
06,037,101220,3485,+34.251142,-118.282267
06,037,101300,4205,+34.245701,-118.270863
06,037,101400,4044,+34.245323,-118.288712
06,037,102101,3556,+34.236073,-118.347918
06,037,102102,7314,+34.215706,-118.347983
06,037,103101,2834,+34.270304,-118.307339
06,037,103102,4867,+34.263405,-118.307508
06,037,103200,5779,+34.267729,-118.331524
06,037,103300,3870,+34.257634,-118.35428
06,037,103400,6579,+34.256287,-118.312854
06,037,104103,4555,+34.28261,-118.39254
06,037,104104,3979,+34.279336,-118.381073
06,037,104105,6634,+34.27535,-118.406232
06,037,104106,6173,+34.272581,-118.398777
06,037,104107,494,+34.291153,-118.374204
06,037,104201,6006,+34.285953,-118.416515
06,037,104202,9735,+34.281037,-118.408285
06,037,104310,4074,+34.280673,-118.425208
06,037,104320,7233,+34.273207,-118.419091
06,037,104401,5709,+34.268907,-118.430631
06,037,104402,6468,+34.263057,-118.433825
06,037,104500,6122,+34.254996,-118.427116
06,037,104610,4541,+34.260313,-118.419205
06,037,104620,4202,+34.257714,-118.422115
06,037,104701,5464,+34.268208,-118.415455
06,037,104702,7900,+34.260397,-118.404604
06,037,104810,6484,+34.250987,-118.412381
06,037,104820,6875,+34.246013,-118.417284
06,037,106010,4798,+34.322924,-118.441281
06,037,106020,7163,+34.320686,-118.428874
06,037,106111,4357,+34.320595,-118.408904
06,037,106112,5784,+34.313259,-118.419491
06,037,106113,3658,+34.306125,-118.421325
06,037,106114,6576,+34.30308,-118.428256
06,037,106402,7918,+34.319366,-118.454744
06,037,106403,4581,+34.304731,-118.440515
06,037,106404,6240,+34.311515,-118.438414
06,037,106510,3974,+34.320185,-118.47578
06,037,106520,7224,+34.307829,-118.459237
06,037,106602,5839,+34.286282,-118.490583
06,037,106603,3289,+34.308133,-118.509848
06,037,106604,6246,+34.30204,-118.468536
06,037,106605,7512,+34.291412,-118.456633
06,037,106606,301,+34.283337,-118.463904
06,037,106641,2522,+34.298778,-118.509229
06,037,106642,3113,+34.286246,-118.50696
06,037,106643,4048,+34.291563,-118.51951
06,037,107010,4117,+34.30257,-118.448035
06,037,107020,5483,+34.298033,-118.450947
06,037,108101,2378,+34.279176,-118.541134
06,037,108102,3705,+34.279834,-118.554532
06,037,108103,3794,+34.285083,-118.538756
06,037,108104,1801,+34.2939,-118.546424
06,037,108200,8148,+34.290565,-118.564079
06,037,109100,2760,+34.276537,-118.453672
06,037,109200,3482,+34.275299,-118.477554
06,037,109300,3236,+34.268548,-118.47811
06,037,109400,5584,+34.267666,-118.454752
06,037,109500,3436,+34.272557,-118.441612
06,037,109601,3707,+34.257783,-118.454327
06,037,109602,4561,+34.256117,-118.462991
06,037,109700,4696,+34.260913,-118.478726
06,037,109800,6482,+34.253393,-118.478277
06,037,111100,6106,+34.271869,-118.494393
06,037,111201,2758,+34.274936,-118.512172
06,037,111202,5289,+34.26822,-118.513246
06,037,111203,6729,+34.262359,-118.535677
06,037,111204,5735,+34.263528,-118.54816
06,037,111301,7587,+34.260748,-118.518821
06,037,111302,5706,+34.253405,-118.51832
06,037,111400,8165,+34.259296,-118.496947
06,037,113100,6104,+34.26433,-118.578476
06,037,113202,4540,+34.241814,-118.626148
06,037,113211,3889,+34.265349,-118.609939
06,037,113212,3336,+34.260601,-118.6015
