06 001 400100 1370 1659
06 001 400200 1194 1489
06 001 400300 3206 3736
06 001 400400 2227 2812
06 001 400500 1881 2426
06 001 400600 839 1118
06 001 400700 1910 2728
06 001 400800 1350 2178
06 001 400900 1096 1605
06 001 401000 2128 3410
06 001 401100 2354 3010
06 001 401200 1368 1740
06 001 401300 997 1888
06 001 401400 1146 2616
06 001 401500 687 1436
06 001 401600 499 1103
06 001 401700 684 1047
06 001 401800 482 1076
06 001 401900 325 468
06 001 402000 14 14
06 001 402100 336 661
06 001 402200 439 801
06 001 402300 176 254
06 001 402400 684 1360
06 001 402500 493 947
06 001 402600 365 556
06 001 402700 716 1138
06 001 402800 488 1274
06 001 402900 622 959
06 001 403000 698 1232
06 001 403100 390 1429
06 001 403200 46 64
06 001 403300 975 1422
06 001 403400 1889 2583
06 001 403500 3653 4566
06 001 403600 2960 3593
06 001 403700 2958 3677
06 001 403800 2240 2658
06 001 403900 2507 2984
06 001 404000 1892 2285
06 001 404100 3159 3793
06 001 404200 1603 1970
06 001 404300 1578 2030
06 001 404400 2766 3375
06 001 404501 799 996
06 001 404502 3270 3826
06 001 404600 2453 2914
06 001 404700 1002 1203
06 001 404800 1519 1925
06 001 404900 2416 2913
06 001 405000 1881 2201
06 001 405100 2129 2570
06 001 405200 3138 3628
06 001 405300 3407 4294
06 001 405400 3230 5315
06 001 405500 1762 2691
06 001 405600 1661 2492
06 001 405700 1484 2399
06 001 405800 1624 2653
06 001 405900 2346 4288
06 001 406000 1584 2385
06 001 406100 1380 2641
06 001 406201 1500 3120
06 001 406202 1474 2985
06 001 406300 1196 2236
06 001 406400 650 1179
06 001 406500 2140 3611
06 001 406600 2952 4716
06 001 406700 2715 3372
06 001 406800 1735 2242
06 001 406900 1811 2347
06 001 407000 2391 3882
06 001 407100 2825 4902
06 001 407200 2280 4157
06 001 407300 873 1519
06 001 407400 1192 2353
06 001 407500 1228 2454
06 001 407600 2277 4036
06 001 407700 1970 2893
06 001 407800 1036 1422
06 001 407900 1555 1961
06 001 408000 1110 1420
06 001 408100 3196 3719
06 001 408200 1637 2722
06 001 408300 2180 2937
06 001 408400 1192 2162
06 001 408500 1297 2863
06 001 408600 1814 2899
06 001 408700 2041 4040
06 001 408800 1258 2667
06 001 408900 1025 1786
06 001 409000 791 1877
06 001 409100 534 1097
06 001 409200 795 1607
06 001 409300 1521 3026
06 001 409400 1243 2404
06 001 409500 972 1851
06 001 409600 1405 2719
06 001 409700 1402 2844
06 001 409800 1179 1926
06 001 409900 1668 2158
06 001 410000 1285 1686
06 001 410100 1055 1648
06 001 410200 1245 2111
06 001 410300 996 1927
06 001 410400 1145 1915
06 001 420100 1171 1397
06 001 420200 1397 1744
06 001 420300 2386 3015
06 001 420400 596 1111
06 001 420500 1177 1407
06 001 420600 1594 1932
06 001 421100 1053 1325
06 001 421200 1753 2195
06 001 421300 2054 2479
06 001 421400 807 972
06 001 421500 2005 2442
06 001 421600 1781 2373
06 001 421700 1716 2324
06 001 421800 1181 1402
06 001 421900 1946 2523
06 001 422000 661 876
06 001 422100 1205 1763
06 001 422200 1799 2389
06 001 422300 2015 2522
06 001 422400 2125 3068
06 001 422500 1904 2924
06 001 422600 199 447
06 001 422700 1761 2947
06 001 422800 1825 3390
06 001 422900 1211 1989
06 001 423000 2656 3258
06 001 423100 1938 2576
06 001 423200 1297 1976
06 001 423300 1491 2101
06 001 423400 2229 3121
06 001 423500 1430 2046
06 001 423601 1534 2014
06 001 423602 2719 4325
06 001 423700 1342 2097
06 001 423800 1593 2050
06 001 423901 1155 1468
06 001 423902 909 1057
06 001 424001 1662 2562
06 001 424002 718 1239
06 001 425100 4017 5395
06 001 426100 2436 3237
06 001 426200 2186 2718
06 001 427100 1606 2069
06 001 427200 2057 2842
06 001 427300 2251 3066
06 001 427400 594 754
06 001 427500 317 395
06 001 427600 1926 2841
06 001 427700 2861 3665
06 001 427800 2433 3109
06 001 427900 2426 3180
06 001 428000 1636 2147
06 001 428100 2143 2751
06 001 428200 3127 3797
06 001 428301 2897 3667
06 001 428302 3780 4633
06 001 428400 2270 2856
06 001 428500 1659 2120
06 001 428600 1712 2236
06 001 430100 4423 5294
06 001 430200 3266 3963
06 001 430300 1544 2011
06 001 430400 929 1175
06 001 430500 2567 3723
06 001 430600 2736 3407
06 001 430700 1693 2018
06 001 430800 2416 2977
06 001 430900 2280 2870
06 001 431000 1166 1561
06 001 431100 1605 1992
06 001 431200 2950 3710
06 001 432100 1706 2231
06 001 432200 1758 2344
06 001 432300 1464 2187
06 001 432400 2268 3271
06 001 432500 3757 5157
06 001 432600 2905 4013
06 001 432700 1081 1419
06 001 432800 1657 2049
06 001 433000 1509 1901
06 001 433101 3584 4758
06 001 433102 1512 2088
06 001 433200 2972 3821
06 001 433300 2665 3770
06 001 433400 2875 3687
06 001 433500 1610 2214
