05 001 980100 05 001 980100 10
05 001 980700 05 001 980100 10
05 001 980100 05 001 980100 70
05 001 980500 05 001 980100 10
05 001 980800 05 001 980100 4
05 001 980100 05 001 980200 4
05 001 980200 05 001 980200 4
05 001 980800 05 001 980200 10
05 001 980200 05 001 980200 4
05 001 980200 05 001 980200 65
05 001 980500 05 001 980200 15
05 001 980800 05 001 980200 4
05 095 950300 05 001 980200 4
05 001 980100 05 001 980300 4
05 001 980100 05 001 980300 30
05 001 980200 05 001 980300 4
05 001 980200 05 001 980300 15
05 001 980200 05 001 980300 50
05 001 980300 05 001 980300 230
05 001 980300 05 001 980300 15
05 001 980400 05 001 980300 135
05 001 980400 05 001 980300 4
05 001 980500 05 001 980300 245
05 001 980600 05 001 980300 10
05 001 980600 05 001 980300 4
05 001 980700 05 001 980300 20
05 001 980700 05 001 980300 4
05 001 980800 05 001 980300 4
05 001 980800 05 001 980300 4
05 049 950200 05 001 980300 10
05 069 002300 05 001 980300 4
05 069 002300 05 001 980300 25
05 085 020700 05 001 980300 20
05 085 020800 05 001 980300 15
05 085 020800 05 001 980300 10
05 095 950100 05 001 980300 20
05 095 950200 05 001 980300 15
05 095 950200 05 001 980300 4
05 095 950200 05 001 980300 20
05 095 950300 05 001 980300 25
05 095 950300 05 001 980300 10
05 107 980200 05 001 980300 4
05 117 960200 05 001 980300 4
05 117 960200 05 001 980300 40
05 117 960300 05 001 980300 10
05 117 960300 05 001 980300 4
05 117 960300 05 001 980300 50
05 137 950100 05 001 980300 4
05 145 971200 05 001 980300 10
05 001 980300 05 001 980300 45
05 001 980100 05 001 980400 4
05 001 980200 05 001 980400 4
05 001 980200 05 001 980400 10
05 001 980200 05 001 980400 35
05 001 980300 05 001 980400 115
05 001 980300 05 001 980400 15
05 001 980400 05 001 980400 115
05 001 980400 05 001 980400 4
05 001 980500 05 001 980400 170
05 001 980600 05 001 980400 4
05 001 980600 05 001 980400 15
05 001 980700 05 001 980400 4
05 001 980700 05 001 980400 4
05 001 980800 05 001 980400 4
05 069 002300 05 001 980400 4
05 069 002300 05 001 980400 4
05 085 020102 05 001 980400 4
05 085 020800 05 001 980400 4
05 085 020800 05 001 980400 4
05 085 020800 05 001 980400 4
05 095 950100 05 001 980400 4
05 095 950200 05 001 980400 25
05 095 950300 05 001 980400 4
05 095 950300 05 001 980400 4
05 107 980200 05 001 980400 10
05 117 960100 05 001 980400 4
05 117 960200 05 001 980400 4
05 117 960200 05 001 980400 4
05 117 960300 05 001 980400 15
05 117 960300 05 001 980400 4
05 125 010303 05 001 980400 4
05 001 980400 05 001 980400 10
05 001 980500 05 001 980400 4
05 141 960200 05 001 980400 4
05 001 980100 05 001 980500 125
05 001 980200 05 001 980500 20
05 001 980200 05 001 980500 35
05 001 980200 05 001 980500 120
05 001 980300 05 001 980500 395
05 001 980300 05 001 980500 30
05 001 980400 05 001 980500 200
05 001 980500 05 001 980500 720
05 001 980500 05 001 980500 4
05 001 980600 05 001 980500 15
05 001 980600 05 001 980500 35
05 001 980700 05 001 980500 25
05 001 980700 05 001 980500 20
05 001 980800 05 001 980500 4
05 001 980800 05 001 980500 20
05 023 980300 05 001 980500 10
05 045 031002 05 001 980500 4
05 063 990100 05 001 980500 4
05 069 000600 05 001 980500 4
05 069 001200 05 001 980500 4
05 069 002300 05 001 980500 10
05 069 002300 05 001 980500 4
05 077 970200 05 001 980500 4
05 085 020600 05 001 980500 10
05 085 020700 05 001 980500 4
05 085 020800 05 001 980500 10
05 085 020800 05 001 980500 10
05 095 950100 05 001 980500 4
05 095 950200 05 001 980500 25
05 095 950200 05 001 980500 10
05 095 950200 05 001 980500 4
05 095 950300 05 001 980500 4
05 095 950300 05 001 980500 4
05 107 980200 05 001 980500 4
05 117 960200 05 001 980500 20
05 117 960200 05 001 980500 50
05 117 960300 05 001 980500 4
05 117 960300 05 001 980500 20
05 117 960300 05 001 980500 4
05 001 980400 05 001 980500 4
05 001 980500 05 001 980500 4
05 001 980100 05 001 980600 10
05 001 980100 05 001 980600 40
05 001 980200 05 001 980600 4
05 001 980200 05 001 980600 15
05 001 980400 05 001 980600 4
05 001 980500 05 001 980600 4
05 001 980600 05 001 980600 50
05 001 980600 05 001 980600 4
05 001 980700 05 001 980600 95
05 001 980700 05 001 980600 35
05 001 980800 05 001 980600 4
05 001 980800 05 001 980600 10
05 031 000100 05 001 980600 20
05 041 950100 05 001 980600 4
05 085 020600 05 001 980600 4
05 095 950300 05 001 980600 4
05 001 980100 05 001 980600 4
05 001 980600 05 001 980600 15
05 001 980600 05 001 980600 25
05 001 980700 05 001 980600 10
05 001 980100 05 001 980700 10
05 001 980100 05 001 980700 50
05 001 980200 05 001 980700 4
05 001 980200 05 001 980700 25
05 001 980300 05 001 980700 20
05 001 980400 05 001 980700 15
05 001 980500 05 001 980700 10
05 001 980600 05 001 980700 205
05 001 980600 05 001 980700 40
05 001 980700 05 001 980700 155
05 001 980700 05 001 980700 150
05 001 980800 05 001 980700 25
05 001 980800 05 001 980700 35
05 041 950200 05 001 980700 10
05 045 030303 05 001 980700 10
05 079 960200 05 001 980700 4
05 095 950200 05 001 980700 4
05 095 950300 05 001 980700 4
05 095 950300 05 001 980700 4
05 107 980200 05 001 980700 4
05 001 980100 05 001 980700 4
05 001 980500 05 001 980700 10
05 001 980600 05 001 980700 10
05 001 980600 05 001 980700 4
05 001 980700 05 001 980700 15
05 001 980700 05 001 980700 35
05 001 980600 05 001 980800 4
05 001 980700 05 001 980800 15
05 001 980700 05 001 980800 4
05 001 980800 05 001 980800 15
05 001 980800 05 001 980800 4
05 095 950200 05 001 980800 4
05 001 980700 05 001 980800 4
05 001 980800 05 001 980800 20
05 001 980800 05 001 980800 60
05 031 000400 05 001 980800 10
05 003 960100 05 003 960100 15
05 003 960200 05 003 960100 4
05 003 960200 05 003 960100 10
05 003 960300 05 003 960100 4
05 003 960400 05 003 960100 4
05 043 990500 05 003 960100 10
05 003 960100 05 003 960100 20
05 003 960100 05 003 960100 4
05 003 960300 05 003 960100 4
05 003 960400 05 003 960100 4
05 003 960400 05 003 960100 4
05 017 980100 05 003 960100 10
05 003 960100 05 003 960100 4
05 003 960100 05 003 960100 4
05 003 960200 05 003 960200 4
05 003 960100 05 003 960200 4
05 003 960200 05 003 960200 30
05 003 960400 05 003 960200 4
05 043 990300 05 003 960200 4
05 003 960100 05 003 960300 4
05 003 960100 05 003 960300 10
05 003 960100 05 003 960300 45
05 003 960200 05 003 960300 4
05 003 960200 05 003 960300 45
05 003 960300 05 003 960300 300
05 003 960300 05 003 960300 4
05 003 960300 05 003 960300 100
05 003 960400 05 003 960300 4
05 003 960400 05 003 960300 25
05 003 960500 05 003 960300 15
05 003 960600 05 003 960300 55
05 003 960700 05 003 960300 10
05 003 960700 05 003 960300 15
05 011 950500 05 003 960300 4
05 017 980100 05 003 960300 4
05 017 980400 05 003 960300 4
05 041 950400 05 003 960300 4
05 043 990300 05 003 960300 20
05 043 990500 05 003 960300 4
05 003 960200 05 003 960300 4
05 003 960300 05 003 960300 4
05 003 960600 05 003 960300 4
05 003 960600 05 003 960300 10
05 003 960700 05 003 960300 4
05 003 960200 05 003 960300 4
05 003 960300 05 003 960300 4
05 003 960300 05 003 960300 4
05 003 960300 05 003 960300 25
05 003 960500 05 003 960300 4
05 003 960100 05 003 960400 15
05 003 960400 05 003 960400 4
05 003 960400 05 003 960400 10
05 003 960700 05 003 960400 4
05 017 980400 05 003 960400 4
05 003 960400 05 003 960400 4
05 003 960400 05 003 960400 15
05 003 960200 05 003 960500 4
